title,description,published,link,media,text,topic
"국힘, 내달 3일 대선 후보 선출…이달 14~15일 경선후보 등록",조기 대선 앞두 국민 선거 관리 위원회 16 경선 진출자 발표 최종 대통령 후보 선출 다고 밝히 선관위원 국민 호준석 대변인 선관위 회의 끝나 기자 만나 전하 대변인 자리 10 대선 후보 등록 공고 ㄴ다며 14 15 이틀 후보 등록 예정 라고 경선 진출자 서류 심사 거치 16 오후 발표 ㄴ다 서류 심사 마약 성범죄 범죄 경력 적격자 거르 방침 기탁금 경우 최대 상한 이내 조정 최종 후보 선출 전당 대회 열리 ㄴ다 대선 출마 위하 공직자 사퇴 고려 일정 오세훈 서울시장 사퇴 없이 경선 참여 보이 ㄴ다 국민 당헌 71 대선 경선 출마 려는 후보자 대선일 개월 선출직 당직 사퇴 ㄴ다고 규정,"Wed, 09 Apr 2025 12:45:00 +0900",https://www.donga.com/news/Politics/article/all/20250409/131378485/2,동아닷컴,"국힘, 내달 3일 대선 후보 선출…이달 14~15일 경선후보 등록 조기 대선 앞두 국민 선거 관리 위원회 16 경선 진출자 발표 최종 대통령 후보 선출 다고 밝히 선관위원 국민 호준석 대변인 선관위 회의 끝나 기자 만나 전하 대변인 자리 10 대선 후보 등록 공고 ㄴ다며 14 15 이틀 후보 등록 예정 라고 경선 진출자 서류 심사 거치 16 오후 발표 ㄴ다 서류 심사 마약 성범죄 범죄 경력 적격자 거르 방침 기탁금 경우 최대 상한 이내 조정 최종 후보 선출 전당 대회 열리 ㄴ다 대선 출마 위하 공직자 사퇴 고려 일정 오세훈 서울시장 사퇴 없이 경선 참여 보이 ㄴ다 국민 당헌 71 대선 경선 출마 려는 후보자 대선일 개월 선출직 당직 사퇴 ㄴ다고 규정",1
[단독]대통령실 파견 국힘 당직자 10여명 내주 복귀,용산 대통령실 행정관 파견 국민의힘 당직자 10 이달 15 복귀 알려지 헌법 재판소 윤석열 대통령 파면 결정 국민 여당 지위 상실 면서 국민 당직자 복귀 수순 풀이 ㄴ다 국민 관계자 대통령실 시민 사회 수석실 대외 협력 비서관실 파견 당직자 10 돌아오 ㄴ다고 전하 2022 윤석열 정부 출범 국민의힘 당직자 파견 대통령실 곳곳 근무 국민 여당 당직자 복귀 전하 일부 소수 당직자 업무 인수인계 이유 복귀 늦어지 알려지 국민 당직자 복귀 서두르 치르 21 대통령 선거 준비 총력 위하 의도 깔리 다는 해석 나오 ㄴ다 국민 당직자 입장 대선 치르 어야 상황 최대한 빠르 당직자 복귀 밖에,"Wed, 09 Apr 2025 12:30:00 +0900",https://www.donga.com/news/Politics/article/all/20250409/131378286/1,동아닷컴,[단독]대통령실 파견 국힘 당직자 10여명 내주 복귀 용산 대통령실 행정관 파견 국민의힘 당직자 10 이달 15 복귀 알려지 헌법 재판소 윤석열 대통령 파면 결정 국민 여당 지위 상실 면서 국민 당직자 복귀 수순 풀이 ㄴ다 국민 관계자 대통령실 시민 사회 수석실 대외 협력 비서관실 파견 당직자 10 돌아오 ㄴ다고 전하 2022 윤석열 정부 출범 국민의힘 당직자 파견 대통령실 곳곳 근무 국민 여당 당직자 복귀 전하 일부 소수 당직자 업무 인수인계 이유 복귀 늦어지 알려지 국민 당직자 복귀 서두르 치르 21 대통령 선거 준비 총력 위하 의도 깔리 다는 해석 나오 ㄴ다 국민 당직자 입장 대선 치르 어야 상황 최대한 빠르 당직자 복귀 밖에,1
선관위 “대선 사전투표함 CCTV 24시간 공개…검표는 손으로”,노태악 중앙 선거 관리 위원장 치르 21 대통령 선거 앞두 기간 철저 준비 국민 선거 결과 오롯이 반영 도록 최선 다고 밝히 국민 정치 향하 결과 승복 라고 당부 위원장 이날 대국민 담화 어렵 정치 환경 치르 대선 중요 깊이 인식 으며 개표 절차 투명 공개 국민 신뢰 높이 다며 위원장 제기 부정 선거 음모 재차 윤석열 대통령 123 비상계엄 선포 이유 부정 선거 의혹 제기 확인 위하 계엄 선포 직후 선관위 투입 아직 부정 선거 논란 좀처럼 잦아들 다며 모든 공직 선거 30 외부 인력 개표 참여 정당 후보자 추천 10 참관인 모든 절차 지켜보 ㄴ다고 설명 선거 수많 인력,"Wed, 09 Apr 2025 12:02:00 +0900",https://www.donga.com/news/Politics/article/all/20250409/131378176/2,동아닷컴,선관위 “대선 사전투표함 CCTV 24시간 공개…검표는 손으로” 노태악 중앙 선거 관리 위원장 치르 21 대통령 선거 앞두 기간 철저 준비 국민 선거 결과 오롯이 반영 도록 최선 다고 밝히 국민 정치 향하 결과 승복 라고 당부 위원장 이날 대국민 담화 어렵 정치 환경 치르 대선 중요 깊이 인식 으며 개표 절차 투명 공개 국민 신뢰 높이 다며 위원장 제기 부정 선거 음모 재차 윤석열 대통령 123 비상계엄 선포 이유 부정 선거 의혹 제기 확인 위하 계엄 선포 직후 선관위 투입 아직 부정 선거 논란 좀처럼 잦아들 다며 모든 공직 선거 30 외부 인력 개표 참여 정당 후보자 추천 10 참관인 모든 절차 지켜보 ㄴ다고 설명 선거 수많 인력,1
국힘 “이재명 선거법 최종심 신속 판단” 내일 의견서 제출,국민 법원 더불어민주당 이재명 대표 공직 선거법 위반 혐의 사건 신속 처리 라는 의견서 제출 예정 국민 법률 자문 위원장 주진우 의원 10 법원 내용 담기 의견서 제출 예정 라고 밝히 의원 따르 의견서 결론 서로 다르 법원 통하 조속히 법리 정리 법률 개월 가량 다는 강조 법원 판단 없이 대선 벌어지 대선 재판 멈추 는지 문제 사회 혼란 국론 분열 불가피하 다는 내용 의원 피고인 이재명 선거법 위반 일반 국민 변호사 비용 때문 엄두 어렵 방식 재판 지연 다며 사법 농간 라고 비판 법원 최종심 판단 통하 건전 선거 제도 정착 모든 국민 평등 다는 국민 믿음 지키 위하 아서 라도 신속히 판결 희망 ㄴ다고,"Wed, 09 Apr 2025 09:38:00 +0900",https://www.donga.com/news/Politics/article/all/20250409/131377213/1,동아닷컴,국힘 “이재명 선거법 최종심 신속 판단” 내일 의견서 제출 국민 법원 더불어민주당 이재명 대표 공직 선거법 위반 혐의 사건 신속 처리 라는 의견서 제출 예정 국민 법률 자문 위원장 주진우 의원 10 법원 내용 담기 의견서 제출 예정 라고 밝히 의원 따르 의견서 결론 서로 다르 법원 통하 조속히 법리 정리 법률 개월 가량 다는 강조 법원 판단 없이 대선 벌어지 대선 재판 멈추 는지 문제 사회 혼란 국론 분열 불가피하 다는 내용 의원 피고인 이재명 선거법 위반 일반 국민 변호사 비용 때문 엄두 어렵 방식 재판 지연 다며 사법 농간 라고 비판 법원 최종심 판단 통하 건전 선거 제도 정착 모든 국민 평등 다는 국민 믿음 지키 위하 아서 라도 신속히 판결 희망 ㄴ다고,1
"尹, 11일 관저서 퇴거할 듯…경호팀 60여명 전망",윤석열 대통령 이르 11 오후 한남동 관저 떠나 서초동 사저 이동 전망 대통령실 관계자 따르 대통령 이르 11 어도 주말 퇴거 계획 라고 전하 대통령 내외 일부 이미 서초동 사저 옮기 상태 대통령 경호처 대통령 경호 담당 전직 대통령 경호 구성,"Wed,9 Apr 2025 19:12:37 +0900",https://www.segye.com/newsView/20250409519073,세계일보,"尹, 11일 관저서 퇴거할 듯…경호팀 60여명 전망 윤석열 대통령 이르 11 오후 한남동 관저 떠나 서초동 사저 이동 전망 대통령실 관계자 따르 대통령 이르 11 어도 주말 퇴거 계획 라고 전하 대통령 내외 일부 이미 서초동 사저 옮기 상태 대통령 경호처 대통령 경호 담당 전직 대통령 경호 구성",1
이순신 동상 앞… 홍대 입구… ‘대권 메시지’ 극대화 [6·3 장미대선 레이스],이제 55 윤석열 대통령 탄핵 이후 치르 21 대통령 선거 코앞 다가오 면서 정치 잠룡 움직임 분주 스피드 치르 대선 주자 메시지 극대 위하 TPO 장소 경우 모색 정치인 행보 그냥 수도 초선 의원 숟가락 의미,"Wed,9 Apr 2025 19:00:00 +0900",https://www.segye.com/newsView/20250409517287,세계일보,이순신 동상 앞… 홍대 입구… ‘대권 메시지’ 극대화 [6·3 장미대선 레이스] 이제 55 윤석열 대통령 탄핵 이후 치르 21 대통령 선거 코앞 다가오 면서 정치 잠룡 움직임 분주 스피드 치르 대선 주자 메시지 극대 위하 TPO 장소 경우 모색 정치인 행보 그냥 수도 초선 의원 숟가락 의미,1
"14∼15일 후보 등록, 16일 1차 컷오프… 5월 3일 전대서 최종 대선후보 선출 [6·3 장미대선 레이스]",이양수 사무총장 라고 정도 장미 대선 경선 흥행 사활 국민 경선 일정 확정 15 당원 50 여론 조사 50 기존 변하 가능 보이 가운데 후보 경선 둘러싸 갈등 연달 일어나 더불어민주당,"Wed,9 Apr 2025 18:46:52 +0900",https://www.segye.com/newsView/20250409517155,세계일보,"14∼15일 후보 등록, 16일 1차 컷오프… 5월 3일 전대서 최종 대선후보 선출 [6·3 장미대선 레이스] 이양수 사무총장 라고 정도 장미 대선 경선 흥행 사활 국민 경선 일정 확정 15 당원 50 여론 조사 50 기존 변하 가능 보이 가운데 후보 경선 둘러싸 갈등 연달 일어나 더불어민주당",1
국힘 절대강자 부재 속 너도나도 ‘反이재명’… 비전은 ‘실종’ [6·3 장미대선 레이스],국민 대권 주자 출마 러시 이어지 줄줄이 출마 선언 예정 실제 경선 후보 20 안팎 이르 관측 나오 ㄴ다 한덕수 차출 나오 상황 국민 윤석열 대통령 파면 대하 반성 없이 대선 모드 직행 다는 비판 제기 ㄴ다 대통령 파면 기준 국민,"Wed,9 Apr 2025 18:46:36 +0900",https://www.segye.com/newsView/20250409517157,세계일보,국힘 절대강자 부재 속 너도나도 ‘反이재명’… 비전은 ‘실종’ [6·3 장미대선 레이스] 국민 대권 주자 출마 러시 이어지 줄줄이 출마 선언 예정 실제 경선 후보 20 안팎 이르 관측 나오 ㄴ다 한덕수 차출 나오 상황 국민 윤석열 대통령 파면 대하 반성 없이 대선 모드 직행 다는 비판 제기 ㄴ다 대통령 파면 기준 국민,1
대통령기록물 이관 작업 막 시작했는데…기록관장 교체 논란,윤석열 대통령 파면 결정 따르 정부 대통령 기록물 이관 작업 시작 가운데 이관 실무 총괄 대통령 기록관장 교체 알려지 논란 행정 안전부 따르 행안부 소속 대통령 기록관 관장 교체 위하 현재 서류 면접 심사 거치 추리 최종 후보 대하 신원 조사 고위 공무원단 역량 평가 진행,"Wed,9 Apr 2025 18:25:33 +0900",https://www.segye.com/newsView/20250409518517,세계일보,대통령기록물 이관 작업 막 시작했는데…기록관장 교체 논란 윤석열 대통령 파면 결정 따르 정부 대통령 기록물 이관 작업 시작 가운데 이관 실무 총괄 대통령 기록관장 교체 알려지 논란 행정 안전부 따르 행안부 소속 대통령 기록관 관장 교체 위하 현재 서류 면접 심사 거치 추리 최종 후보 대하 신원 조사 고위 공무원단 역량 평가 진행,1
"선관위원장 “6·3 대선 투개표, 과정 공개” [6·3 장미대선 레이스]",노태악 중앙 선거 관리 위원장 다가오 63 대선 앞두 엄중 상황 치르 선거 의미 무겁 인식 헌법 으로부터 부여 책무 엄정 공정 관리 다고 밝히 위원장 발표 국민 드리 말씀 기간 비상 각오 철저 준비 통하 국민 선거 결과 온전히 반영 도록,"Wed,9 Apr 2025 18:21:01 +0900",https://www.segye.com/newsView/20250409517277,세계일보,"선관위원장 “6·3 대선 투개표, 과정 공개” [6·3 장미대선 레이스] 노태악 중앙 선거 관리 위원장 다가오 63 대선 앞두 엄중 상황 치르 선거 의미 무겁 인식 헌법 으로부터 부여 책무 엄정 공정 관리 다고 밝히 위원장 발표 국민 드리 말씀 기간 비상 각오 철저 준비 통하 국민 선거 결과 온전히 반영 도록",1
조국혁신당 “尹 이사에 경호처 특활비 1원도 써선 안 돼”,조국혁신당 윤석열 대통령 서울 한남동 관저 머물 불법 점유 규정 대통령 조속하 퇴거 촉구 대통령 경호처 특수 활동비 퇴거 과정 발생 이사 비용 쓰이 어서 ㄴ다는 경고 혁신 윤재관 대변인 논평 내란 수괴 윤석열 관저 아직 머물 지귀연 판사 계산법 따르,"Wed,9 Apr 2025 17:44:26 +0900",https://www.segye.com/newsView/20250409517206,세계일보,조국혁신당 “尹 이사에 경호처 특활비 1원도 써선 안 돼” 조국혁신당 윤석열 대통령 서울 한남동 관저 머물 불법 점유 규정 대통령 조속하 퇴거 촉구 대통령 경호처 특수 활동비 퇴거 과정 발생 이사 비용 쓰이 어서 ㄴ다는 경고 혁신 윤재관 대변인 논평 내란 수괴 윤석열 관저 아직 머물 지귀연 판사 계산법 따르,1
"장예찬, ‘허위 학력·여론조사 왜곡’ 혐의 1심서 벌금 150만원",지난해 410 총선 당시 부산 수영구 소속 출마 다가 낙선 장예찬 후보 허위 학력 기재 여론 조사 왜곡 혐의 법원 벌금형 선고 사실 뒤늦 알려지,"Wed, 09 Apr 2025 16:12:49 +09:00",https://www.mk.co.kr/news/politics/11287058,매일경제,"장예찬, ‘허위 학력·여론조사 왜곡’ 혐의 1심서 벌금 150만원 지난해 410 총선 당시 부산 수영구 소속 출마 다가 낙선 장예찬 후보 허위 학력 기재 여론 조사 왜곡 혐의 법원 벌금형 선고 사실 뒤늦 알려지",1
대통령기록물 이관 본격화…계엄 관련 문건 공개될까,윤석열 대통령 파면 이후 대통령 기록물 이관 작업 본격 가운데 비상계엄 관련 기록물 공개 관심 쏠리 대통령 기록물 이관 작업 담당 행정 안전부,"Wed, 09 Apr 2025 15:50:23 +09:00",https://www.mk.co.kr/news/politics/11287005,매일경제,대통령기록물 이관 본격화…계엄 관련 문건 공개될까 윤석열 대통령 파면 이후 대통령 기록물 이관 작업 본격 가운데 비상계엄 관련 기록물 공개 관심 쏠리 대통령 기록물 이관 작업 담당 행정 안전부,1
"선관위 “21대 대선, 표 보관장소 24시간 CCTV 공개”",선거 관리 위원회 21 대통령 선거 더욱 투명 진행 다고 밝히 노태악 중앙 선관 위원장 이날 21 대통령 선거 국민 드리 말씀 통하 어렵 정치 환경,"Wed, 09 Apr 2025 15:29:52 +09:00",https://www.mk.co.kr/news/politics/11286986,매일경제,"선관위 “21대 대선, 표 보관장소 24시간 CCTV 공개” 선거 관리 위원회 21 대통령 선거 더욱 투명 진행 다고 밝히 노태악 중앙 선관 위원장 이날 21 대통령 선거 국민 드리 말씀 통하 어렵 정치 환경",1
권성동 “윤석열·이재명 동시에 사라지는 게 시대 명령”,권성동 국민의힘 원내 대표 윤석열 대통령 퇴장 이재명 더불어민주당 대표 정치 무대 동시 사라지 시대 명령 라고 밝히 원내 대표 이날,"Wed, 09 Apr 2025 14:07:50 +09:00",https://www.mk.co.kr/news/politics/11286827,매일경제,권성동 “윤석열·이재명 동시에 사라지는 게 시대 명령” 권성동 국민의힘 원내 대표 윤석열 대통령 퇴장 이재명 더불어민주당 대표 정치 무대 동시 사라지 시대 명령 라고 밝히 원내 대표 이날,1
"국민의힘, 조기대선 최종후보 내달 3일 전당대회서 선출",21 대통령 선거 앞두 국민 내달 전당 대회 대선 후보 확정 국민의 오전 대선 경선 선거 관리 위원회 회의 주요 경선 일정 의결,"Wed, 09 Apr 2025 13:10:13 +09:00",https://www.mk.co.kr/news/politics/11286783,매일경제,"국민의힘, 조기대선 최종후보 내달 3일 전당대회서 선출 21 대통령 선거 앞두 국민 내달 전당 대회 대선 후보 확정 국민의 오전 대선 경선 선거 관리 위원회 회의 주요 경선 일정 의결",1
“재이전땐 보기 힘들다”…尹 탄핵 후 청와대로 몰리는 관람객들,윤석열 대통령 대하 탄핵 선고 시위 멈추 대통령 집무실 청와대 복귀 가능 나오 면서 청와대 관람객 청와대 재단 따르 탄핵 선고 직후 주말,"Wed, 09 Apr 2025 10:45:51 +09:00",https://www.mk.co.kr/news/politics/11286656,매일경제,“재이전땐 보기 힘들다”…尹 탄핵 후 청와대로 몰리는 관람객들 윤석열 대통령 대하 탄핵 선고 시위 멈추 대통령 집무실 청와대 복귀 가능 나오 면서 청와대 관람객 청와대 재단 따르 탄핵 선고 직후 주말,1
이재명 견제 속도 내는 국힘…법원에 ‘신속재판의견서’ 낸다,윤석열 대통령 파면 조기 대선 불가피하 가운데 국민 유력 대선 주자 이재명 더불어민주당 대표 견제 나서 대표 공직 선거법 위반 혐의 관련 법원,"Wed, 09 Apr 2025 09:58:14 +09:00",https://www.mk.co.kr/news/politics/11286582,매일경제,이재명 견제 속도 내는 국힘…법원에 ‘신속재판의견서’ 낸다 윤석열 대통령 파면 조기 대선 불가피하 가운데 국민 유력 대선 주자 이재명 더불어민주당 대표 견제 나서 대표 공직 선거법 위반 혐의 관련 법원,1
"尹 부부, 이르면 오는 11일 관저 퇴거…서초 아크로비스타로 짐 일부 옮겨",지나 파면 당하 아직 서울 용산구 한남동 관저 체류 윤석열 대통령 이르 11 관저 나오 취임 거주 서초동 사저 이동 전망 정치,"Wed, 09 Apr 2025 09:17:16 +09:00",https://www.mk.co.kr/news/politics/11286537,매일경제,"尹 부부, 이르면 오는 11일 관저 퇴거…서초 아크로비스타로 짐 일부 옮겨 지나 파면 당하 아직 서울 용산구 한남동 관저 체류 윤석열 대통령 이르 11 관저 나오 취임 거주 서초동 사저 이동 전망 정치",1
유시민 “말도 안되는 캐릭터 尹과 대통령은 잘못된 만남…2년 반 만에 수습해 다행”,유시민 작가 윤석열 대통령 탄핵 사태 대하 대통령 라는 막강 자리 윤석열 라는 캐릭터 잘못 만남 시작 불행 라고 진단 작가 지나,"Wed, 09 Apr 2025 06:24:09 +09:00",https://www.mk.co.kr/news/politics/11286450,매일경제,유시민 “말도 안되는 캐릭터 尹과 대통령은 잘못된 만남…2년 반 만에 수습해 다행” 유시민 작가 윤석열 대통령 탄핵 사태 대하 대통령 라는 막강 자리 윤석열 라는 캐릭터 잘못 만남 시작 불행 라고 진단 작가 지나,1
"“부정선거 세력, 반국가세력에 맞서”…황교안, 대선 나온다",윤석열 대통령 탄핵 반대 외치 황교안 국무총리 21 대통령 선거 출마 예고 국민 경선 치르 대신 소속 조기 대선 치르 다는 계획,"Tue, 08 Apr 2025 21:19:19 +09:00",https://www.mk.co.kr/news/politics/11286298,매일경제,"“부정선거 세력, 반국가세력에 맞서”…황교안, 대선 나온다 윤석열 대통령 탄핵 반대 외치 황교안 국무총리 21 대통령 선거 출마 예고 국민 경선 치르 대신 소속 조기 대선 치르 다는 계획",1
대장동 재판 5월에도 계속…이재명 측 “선거운동 기간인데”,이재명 더불어민주당 대표 대장동 사건 심리 법원 재판부 대선 선거 운동 기간 포함 차례 공판 진행 법조 따르 서울중앙지법 형사 합의,"Tue, 08 Apr 2025 19:56:32 +09:00",https://www.mk.co.kr/news/politics/11286211,매일경제,대장동 재판 5월에도 계속…이재명 측 “선거운동 기간인데” 이재명 더불어민주당 대표 대장동 사건 심리 법원 재판부 대선 선거 운동 기간 포함 차례 공판 진행 법조 따르 서울중앙지법 형사 합의,1
유승민 “당에 완전국민경선 촉구…민심이 원하는 후보 세워야”,21 대통령 선거 출마 유력 전망 유승민 국민 의원 다시 선거 관리 위원회 지도부 완전 국민 경선 촉구 ㄴ다고 밝히 의원,"Tue, 08 Apr 2025 19:25:25 +09:00",https://www.mk.co.kr/news/politics/11286179,매일경제,유승민 “당에 완전국민경선 촉구…민심이 원하는 후보 세워야” 21 대통령 선거 출마 유력 전망 유승민 국민 의원 다시 선거 관리 위원회 지도부 완전 국민 경선 촉구 ㄴ다고 밝히 의원,1
"[다시, 민주주의로]상대를 ‘적’으로 돌린 분열의 정치…“시민이 ‘협치’ 주문하라”",깊어지 갈등 해법 시민 지나 헌법 재판소 윤석열 대통령 파면 선고 중계 지켜보 환호 사진 파면 반대 시민 실망감 울음 터뜨리 거나 고개 숙이 정효진 동훈 기자 정치 따르 갈등 임계 어서 전례 서부지법 폭력 사태 민주주의 근간 위협 수준 시민 통합,2025-04-09T20:50:00+09:00,https://www.khan.co.kr/article/202504092050005/?utm_source=khan_rss&utm_medium=rss&utm_campaign=politic_news,경향닷컴,"[다시, 민주주의로]상대를 ‘적’으로 돌린 분열의 정치…“시민이 ‘협치’ 주문하라” 깊어지 갈등 해법 시민 지나 헌법 재판소 윤석열 대통령 파면 선고 중계 지켜보 환호 사진 파면 반대 시민 실망감 울음 터뜨리 거나 고개 숙이 정효진 동훈 기자 정치 따르 갈등 임계 어서 전례 서부지법 폭력 사태 민주주의 근간 위협 수준 시민 통합",1
"“2명 결선, 탄핵 반대파에 유리한 꼼수”…국민의힘 새 경선룰 검토에 내부 시끌",경선 선관위 회의 1415 후보 등록 내달 선출 국민 1415 대선 후보 등록 전당 대회 대선 후보 확정 본경선 후보 2021 대선 달리 압축 치르 검토 당내 일부 반발 나오 국민 대선 경선 선거 관리 위원회 회의,2025-04-09T20:42:00+09:00,https://www.khan.co.kr/article/202504092042005/?utm_source=khan_rss&utm_medium=rss&utm_campaign=politic_news,경향닷컴,"“2명 결선, 탄핵 반대파에 유리한 꼼수”…국민의힘 새 경선룰 검토에 내부 시끌 경선 선관위 회의 1415 후보 등록 내달 선출 국민 1415 대선 후보 등록 전당 대회 대선 후보 확정 본경선 후보 2021 대선 달리 압축 치르 검토 당내 일부 반발 나오 국민 대선 경선 선거 관리 위원회 회의",1
‘허위 학력·여론조사 왜곡’ 혐의 장예찬 1심서 벌금 150만원,장예찬 국민 최고 위원 연합뉴스 지나 22 총선 부산 수영구 출마 다가 낙선 장예찬 후보 허위 학력 기재 여론 조사 왜곡 혐의 벌금형 선고 사실 뒤늦 알려지 법조 따르 부산지법 동부 지원 형사 박주영 부장 판사 지나 공직 선거법 위반 혐의 기소 벌금 150 선고 재판부,2025-04-09T18:08:00+09:00,https://www.khan.co.kr/article/202504091808001/?utm_source=khan_rss&utm_medium=rss&utm_campaign=politic_news,경향닷컴,‘허위 학력·여론조사 왜곡’ 혐의 장예찬 1심서 벌금 150만원 장예찬 국민 최고 위원 연합뉴스 지나 22 총선 부산 수영구 출마 다가 낙선 장예찬 후보 허위 학력 기재 여론 조사 왜곡 혐의 벌금형 선고 사실 뒤늦 알려지 법조 따르 부산지법 동부 지원 형사 박주영 부장 판사 지나 공직 선거법 위반 혐의 기소 벌금 150 선고 재판부,1
"[다시, 민주주의로] 박준 “윤석열 파면 이후 제1과제는 정치 양극화…연합정치 제도화해야”",정치 양극 연구자 박준 한국 정치 양극 용납 가능 수준 정치인 품성 보다 정치 시스템 중요 연립 정부 가능 다당 민주주의 박준 한국행정연구원 공직 역량 연구실장 지난달 13 서울 은평구 한국행정연구원 경향신문 인터뷰 한수빈 기자 123 비상계엄 사태 서로 다르 인정 공존 민주주의,2025-04-09T17:51:00+09:00,https://www.khan.co.kr/article/202504091751001/?utm_source=khan_rss&utm_medium=rss&utm_campaign=politic_news,경향닷컴,"[다시, 민주주의로] 박준 “윤석열 파면 이후 제1과제는 정치 양극화…연합정치 제도화해야” 정치 양극 연구자 박준 한국 정치 양극 용납 가능 수준 정치인 품성 보다 정치 시스템 중요 연립 정부 가능 다당 민주주의 박준 한국행정연구원 공직 역량 연구실장 지난달 13 서울 은평구 한국행정연구원 경향신문 인터뷰 한수빈 기자 123 비상계엄 사태 서로 다르 인정 공존 민주주의",1
"국민의힘, 본경선 2명만 한다고? “탄핵 반대파 뽑으려는 룰” 반발",국회 열리 국민 선거 관리 위원 회의 황우여 선거 관리 위원장 발언 연합 뉴스 국민 1415 대선 후보 등록 전당 대회 대선 후보 확정 본경선 후보 2021 대선 달리 압축 결선 형태 치르 검토 당내 일부 반발 나오 국민의힘,2025-04-09T17:14:01+09:00,https://www.khan.co.kr/article/202504091714011/?utm_source=khan_rss&utm_medium=rss&utm_campaign=politic_news,경향닷컴,"국민의힘, 본경선 2명만 한다고? “탄핵 반대파 뽑으려는 룰” 반발 국회 열리 국민 선거 관리 위원 회의 황우여 선거 관리 위원장 발언 연합 뉴스 국민 1415 대선 후보 등록 전당 대회 대선 후보 확정 본경선 후보 2021 대선 달리 압축 결선 형태 치르 검토 당내 일부 반발 나오 국민의힘",1
"[다시, 민주주의로] 갈가리 찢긴 ‘분열의 나라’…더 풍부한 민주주의 해법은",윤석열 대통령 지나 13 서울 종로구 헌법 재판소 열리 탄핵 심판 변론 기일 출석 사진 공동 취재단 윤석열 정부 한국 사회 분열 수위 수시로 임계 국민 통합 나서 어야 대통령 이념 전쟁 붙이 세대 젠더 가르 반대자 적대 기반 대통령 통치 123 비상계엄,2025-04-09T16:20:00+09:00,https://www.khan.co.kr/article/202504091620001/?utm_source=khan_rss&utm_medium=rss&utm_campaign=politic_news,경향닷컴,"[다시, 민주주의로] 갈가리 찢긴 ‘분열의 나라’…더 풍부한 민주주의 해법은 윤석열 대통령 지나 13 서울 종로구 헌법 재판소 열리 탄핵 심판 변론 기일 출석 사진 공동 취재단 윤석열 정부 한국 사회 분열 수위 수시로 임계 국민 통합 나서 어야 대통령 이념 전쟁 붙이 세대 젠더 가르 반대자 적대 기반 대통령 통치 123 비상계엄",1
국힘 14~15일 대선후보 등록…1차 컷오프 '민심 100%' 유력,,"Wed, 09 Apr 2025 18:18:30 +0900",https://www.hankyung.com/article/2025040914281,한국경제,국힘 14~15일 대선후보 등록…1차 컷오프 '민심 100%' 유력 ,1
"국민의힘, 내달 3일 대선 후보 확정",,"Wed, 09 Apr 2025 18:05:52 +0900",https://www.hankyung.com/article/2025040914641,한국경제,"국민의힘, 내달 3일 대선 후보 확정 ",1
"권성동 ""윤석열·이재명 동시 퇴장이 시대의 명령""",,"Wed, 09 Apr 2025 15:21:14 +0900",https://www.hankyung.com/article/2025040907437,한국경제,"권성동 ""윤석열·이재명 동시 퇴장이 시대의 명령"" ",1
"감사원 ""윤 전 대통령 한남동 관저 이전에 문제점 포착""",,"Wed, 09 Apr 2025 13:31:11 +0900",https://www.hankyung.com/article/202504090420i,한국경제,"감사원 ""윤 전 대통령 한남동 관저 이전에 문제점 포착"" ",1
"[속보] 국힘 ""명태균 방지조항 도입…여론조사 불공정시비 차단""",,"Wed, 09 Apr 2025 12:00:37 +0900",https://www.hankyung.com/article/2025040903067,한국경제,"[속보] 국힘 ""명태균 방지조항 도입…여론조사 불공정시비 차단"" ",1
[속보] 국민의힘 경선 후보등록 14∼15일…내달 3일 대선후보 선출,,"Wed, 09 Apr 2025 11:55:23 +0900",https://www.hankyung.com/article/2025040902977,한국경제,[속보] 국민의힘 경선 후보등록 14∼15일…내달 3일 대선후보 선출 ,1
"政府, 제21대 대통령 선거일 '6월 3일' 결정…임시공휴일 지정",뉴스 데일리 정부 개최 국무 회의 통하 21 대통령 선거일 화요일 결정 ㄴ다고 밝히 국민 투표 편하 참여 도록 선거일 임시 공휴일 지정 내용 대통령 권한 대행 명의 일자 관보 공고 예정 행정 안전부 공정 선거 관리 지원 위하 공명선거 지원 상황실 구성 선거일 비상근무 체계 유지 계획 선거일 대통령 궐위 인하 선거 실시 사유 확정 60 이내 실시 도록 규정 헌법 68 공직 선거법 35,2025-04-08 21:56:46,http://www.newsdaily.kr/news/articleView.html?idxno=245649,뉴스데일리,"政府, 제21대 대통령 선거일 '6월 3일' 결정…임시공휴일 지정 뉴스 데일리 정부 개최 국무 회의 통하 21 대통령 선거일 화요일 결정 ㄴ다고 밝히 국민 투표 편하 참여 도록 선거일 임시 공휴일 지정 내용 대통령 권한 대행 명의 일자 관보 공고 예정 행정 안전부 공정 선거 관리 지원 위하 공명선거 지원 상황실 구성 선거일 비상근무 체계 유지 계획 선거일 대통령 궐위 인하 선거 실시 사유 확정 60 이내 실시 도록 규정 헌법 68 공직 선거법 35",1
